4044 Almondel Road,"$3,625,000","$7,006",,4,3,house,,freehold nonstrata,2 storey,"forced air,natural gas,radiant","cul-de-sac, drapes/window coverings, windows - thermo","golf course nearby, marina nearby, shopping nearby","washer/dryer/fridge/stove/dishwasher, wine cooler",bayridge,62 days,579,r2753634,rebgv,58.00 feet,24168 ft²,built in 1963 (60 yrs old),,0
202 1355 Bellevue Avenue,"$1,249,000","$3,621",$606,1,1,apt/condo,,freehold strata,inside unit,radiant,elevator,"air conditioning, bike room, central air conditioning, exercise room","in suite laundry, washer/dryer/fridge/stove/dishwasher",ambleside,63 days,659,r2753476,rebgv,,,built in 2018 (5 yrs old),,0
15 Oceanview Road,"$2,888,000",,,4,3,house,,,,,"patio, vaulted ceilings, walk-in closet",ocean,,lions bay,63 days,543,r2746129,sotheby's international realty,,11180 ft²,built in 1978 (45 yrs old),,0
5405 Monte Bre Place,"$3,680,000","$7,844",,4,2,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant",cul-de-sac,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,upper caulfeild,64 days,250,r2753144,rebgv,97.00 feet,97 ft x 121 ft (8848 ft²),built in 1988 (35 yrs old),121 irr,1
3175 Benbow Road,"$3,898,000","$5,760",,4,2,house,,freehold nonstrata,2 storey,forced air,"drapes/window coverings, garage door opener, jetted bathtub, oven - built in","golf course nearby, recreation nearby","microwave, washer/dryer/fridge/stove/dishwasher",westmount west,64 days,230,r2752624,rebgv,80.00 feet,80 ft x 198 ft (18355 ft²),built in 1961 (62 yrs old),198.00,1
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
2117 Gordon Avenue,"$2,299,000","$4,392",$449,3,3,townhouse,,freehold strata,2 storey w/bsmt.,"electric,forced air,natural gas",,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,3 days,247,r2768802,rebgv,,,built in 2004 (19 yrs old),,1
2296 Jefferson Avenue,"$3,158,000","$7,231",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,3 days,119,r2768678,rebgv,60.00 feet,60 ft x 132 ft (7920 ft²),built in 1945 (78 yrs old),132,0
102 6699 Nelson Avenue,"$1,399,900",$0,"$1,155",2,2,apt/condo,,freehold strata,other,forced air,,"exercise room, marina nearby, recreation nearby",in suite laundry,horseshoe bay,30 days,620,r2761314,rebgv,,,built in 2022 (1 yrs old),,0
5132 Alderfeild Place,"$4,398,000","$10,566",,4,3,house,,freehold nonstrata,2 storey,"baseboard,forced air","cul-de-sac, drapes/window coverings, garage door opener, pantry, security system, smoke alarm, storage shed, vacuum - built in","golf course nearby, marina nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",caulfeild,16 days,1090,r2764786,rebgv,73.00 feet,73 ft x 175 ft (10365 ft²),built in 1980 (43 yrs old),175,0
4129 Burkehill Road,"$8,988,000","$31,280",,5,5,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,hot water,radiant","elevator, hot tub spa/swirlpool, security system, vacuum - built in","air conditioning, central air conditioning, hot tub, shopping nearby, swimming pool equipment","washer/dryer/fridge/stove/dishwasher, wine cooler",bayridge,65 days,605,r2752901,rebgv,120.00 feet,120 ft x 100 ft (12060 ft²),built in 2021 (2 yrs old),100,2
1890 Rosebery Avenue,"$4,280,000","$6,480",,4,3,house,,freehold nonstrata,2 storey,"electric,natural gas",cul-de-sac,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,queens,65 days,140,r2752529,rebgv,80.00 feet,13120 ft²,built in 1964 (59 yrs old),,0
1145 Lawson Avenue,"$2,690,000","$6,424",,4,3,house,,freehold nonstrata,2 storey,forced air,,,washer/dryer/fridge/stove/dishwasher,ambleside,66 days,670,r2752387,rebgv,58.60 feet,7150 ft²,built in 1950 (73 yrs old),,0
1495 Camelot Road,"$3,180,000","$10,570",,7,5,house,,freehold nonstrata,basement entry,,,,,chartwell,69 days,703,r2751739,rebgv,100.00 feet,100 ft x 128 ft (12890 ft²),built in 1971 (52 yrs old),128.9,1
4621 Woodburn Place,"$3,688,000","$5,969",,4,4,house,,freehold nonstrata,3 storey,,,shopping nearby,,cypress park estates,69 days,378,r2752015,rebgv,0.00 feet,30927 ft²,built in 1973 (50 yrs old),,1
1470 Tyrol Road,"$6,380,000","$13,915",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"heat recovery ventilator, natural gas","heat recovery ventilator, jetted bathtub, wet bar","air conditioning, golf course nearby, recreation nearby, shopping nearby","washer/dryer/fridge/stove/dishwasher, wine cooler",chartwell,69 days,501,r2751991,rebgv,80.00 feet,80 ft x 150 ft (12000 ft²),built in 2016 (7 yrs old),150,1
2446 Halston Court,"$7,980,000","$19,556",,5,5,house,,freehold nonstrata,2 storey w/bsmt.,"heat recovery ventilator, geothermal","cul-de-sac, drapes/window coverings, heat recovery ventilator, security system, sprinkler - fire, wet bar","air conditioning, golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,whitby estates,70 days,288,r2751906,rebgv,73.00 feet,73 ft x 135 ft (13214 ft²),built in 2009 (14 yrs old),135,2
1020 Greenwood Road,"$4,890,000","$10,233",,6,3,house,,freehold nonstrata,rancher/bungalow w/bsmt.,"forced air,natural gas","drapes/window coverings, garage door opener","golf course nearby, storage, workshop attached","in suite laundry, washer/dryer/fridge/stove/dishwasher",british properties,70 days,502,r2751697,rebgv,100.00 feet,100 ft x 174 ft (17490 ft²),built in 1960 (63 yrs old),174.9,1
1365 Cammeray Road,"$9,500,000","$23,130",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"heat recovery ventilator, hot water,natural gas,radiant","cul-de-sac, elevator, garage door opener, heat recovery ventilator, security system","air conditioning, central air conditioning",washer/dryer/fridge/stove/dishwasher,chartwell,72 days,268,r2751364,rebgv,100.00 feet,100 ft x 157 ft (13150 ft²),built in 2013 (10 yrs old),157 x 115 x 155,2
1955 18th Street,"$4,280,000","$8,381",,6,3,house,,freehold nonstrata,2 storey,,,"golf course development, marina nearby",,queens,72 days,253,r2751233,rebgv,80.00 feet,80 ft x 168 ft (13472 ft²),built in 1959 (64 yrs old),168.4,0
2510 Queens Avenue,"$4,580,000","$8,429",,4,3,house,,freehold nonstrata,2 storey,forced air,,golf course nearby,washer/dryer/fridge/stove/dishwasher,queens,73 days,257,r2750866,rebgv,80.00 feet,80 ft x 154 ft (12848 ft²),built in 1959 (64 yrs old),154,0
1151 Gordon Avenue,"$5,380,000","$12,086",,5,5,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant","garage door opener, security system, vacuum - built in, wet bar","air conditioning, golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,ambleside,73 days,926,r2750780,rebgv,59.00 feet,59 ft x 148 ft (8762 ft²),built in 2018 (5 yrs old),148.5,1
105 1331 Marine Drive,"$2,849,900",$0,"$1,029",3,2,apt/condo,,freehold strata,1 storey,"forced air,radiant",,"air conditioning, central air conditioning",,ambleside,73 days,295,r2750781,rebgv,,,built in 2023 (0 yrs old),,0
202 1331 Marine Drive,"$1,999,900",$0,$727,2,2,apt/condo,,freehold strata,1 storey,"forced air,radiant",elevator,"air conditioning, bike room, central air conditioning, golf course nearby, marina nearby, recreation nearby, shopping nearby, storage, wheelchair access",in suite laundry,ambleside,73 days,366,r2750759,rebgv,,,built in 2023 (0 yrs old),,0
306 6707 Nelson Avenue,"$1,848,000",$0,"$1,041",2,2,apt/condo,,freehold strata,5 plus level,heat pump,"elevator, garden, smoke alarm, sprinkler - fire","air conditioning, bike room, exercise room","microwave, washer/dryer/fridge/stove/dishwasher",horseshoe bay,74 days,122,r2750626,rebgv,,,built in 2022 (1 yrs old),,0
340 Moyne Drive,"$2,600,000","$5,775",,3,2,house,,freehold nonstrata,"2 storey,split entry",forced air,,workshop attached,washer/dryer/fridge/stove/dishwasher,british properties,75 days,1475,r2750257,rebgv,0.00 feet,0 ft x 0 ft (12320 ft²),built in 1965 (58 yrs old),0,0
684 Esquimalt Avenue,"$4,998,000",,,0,,land/lot,,,,,,,,park royal,75 days,79,c8049301,canadian real estate association,,,,,
675 Duchess Avenue,"$4,998,000",,,0,,land/lot,,,,,,,,park royal,75 days,80,c8049300,canadian real estate association,,,,,
11 5130 Ashfeild Road,"$2,339,000","$6,111",$963,3,2,duplex,,freehold strata,2 storey,radiant,garden,,,upper caulfeild,78 days,515,r2749948,rebgv,,0 ft²,built in 1997 (26 yrs old),,1
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
2117 Gordon Avenue,"$2,299,000","$4,392",$449,3,3,townhouse,,freehold strata,2 storey w/bsmt.,"electric,forced air,natural gas",,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,3 days,247,r2768802,rebgv,,,built in 2004 (19 yrs old),,1
2296 Jefferson Avenue,"$3,158,000","$7,231",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,3 days,119,r2768678,rebgv,60.00 feet,60 ft x 132 ft (7920 ft²),built in 1945 (78 yrs old),132,0
845 Jefferson Avenue,"$2,450,000","$5,548",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,sentinel hill,5 days,322,r2768340,rebgv,122.00 feet,122 ft x 131 ft (15572 ft²),built in 1955 (68 yrs old),131.00,0
1860 Queens Avenue,"$3,250,000","$8,691",,6,2,house,,freehold nonstrata,3 storey,"forced air,natural gas","oven - built in, security system, storage shed","recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,ambleside,8 days,522,r2767277,rebgv,91.00 feet,91 ft x 132 ft (12012 ft²),built in 1964 (59 yrs old),132,2
2272 Ottawa Avenue,"$4,880,000","$8,945",,7,4,house,,freehold nonstrata,2 storey w/bsmt.,"electric,forced air,natural gas",garden,"guest suite, marina nearby, recreation nearby, shopping nearby",,dundarave,78 days,425,r2749842,rebgv,55.18 feet,55 ft x 163 ft (9074 ft²),built in 1990 (33 yrs old),163.2,1
1215 Duchess Avenue,"$3,698,000","$7,044",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,,"air conditioning, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",ambleside,78 days,689,r2749796,rebgv,33.00 feet,33 ft x 122 ft (4026 ft²),built in 1989 (34 yrs old),122,1
6356 Bruce Street,"$1,475,000","$3,409",$0,3,2,duplex,,freehold strata,2 storey,"baseboard,forced air,natural gas",garage door opener,"golf course nearby, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,horseshoe bay,78 days,1187,r2749761,rebgv,25.00 feet,25 ft x 122 ft (3050 ft²),built in 1995 (28 yrs old),122,1
5486 Greenleaf Road,"$1,998,000","$4,496",,3,2,house,,freehold nonstrata,2 storey,"forced air,natural gas,radiant","cul-de-sac, drapes/window coverings, fireplace insert, garage door opener, garden","recreation nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",eagle harbour,80 days,2379,r2749069,rebgv,56.00 feet,56 ft x 120 ft (14375 ft²),built in 1963 (60 yrs old),120 irrg,0
3906 Marine Drive,"$19,900,000",,,4,5,house,,,,,"breakfast bar, catering kitchen, exercise area, marble countertop, outdoor kitchen, patio, security system, storage area, wet bar, wine cellar","bay, beach resort, boating, hot tub, ocean, ocean / beach, privacy",,west bay,82 days,924,sirc918020,sotheby's international realty,,12735 ft²,built in 2014 (9 yrs old),,1
1471 Chartwell Drive,"$7,280,000","$11,251",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"baseboard,electric,radiant","drapes/window coverings, fireplace insert",recreation nearby,washer/dryer/fridge/stove/dishwasher,chartwell,82 days,258,r2749019,rebgv,95.00 feet,95 ft x 144 ft (13756 ft²),built in 1983 (40 yrs old),144,1
1337 Camridge Road,"$14,980,000","$37,141",,6,7,house,,freehold nonstrata,3 storey,"heat recovery ventilator, natural gas,radiant","elevator, garden, heat recovery ventilator, jetted bathtub, wet bar","air conditioning, central air conditioning, golf course nearby, independent living, recreation nearby, sauna, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher, wine cooler",chartwell,84 days,834,r2748723,rebgv,102.00 feet,102 ft x 120 ft (12873 ft²),built in 2022 (1 yrs old),120,1
485 Timbertop Drive,"$2,698,000","$5,275",,3,3,house,,freehold nonstrata,3 storey,electric,,"golf course nearby, marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,lions bay,84 days,828,r2748466,rebgv,47.00 feet,47 ft x 0 ft (17351 ft²),built in 1975 (48 yrs old),irr,1
137 Stevens Drive,"$6,388,000","$21,863",,6,5,house,,freehold nonstrata,3 storey,"forced air,radiant","garden, hot tub spa/swirlpool, security system, wet bar","central air conditioning, golf course nearby, hot tub, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,british properties,16 days,762,r2765155,rebgv,108.00 feet,108 ft x 166 ft (14456 ft²),built in 2018 (5 yrs old),166,2
2505 Palmerston Avenue,"$9,378,000","$21,922",,6,5,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,radiant","hot tub spa/swirlpool, oven - built in, security system, wet bar","air conditioning, bike room, central air conditioning, hot tub, recreation nearby, shopping nearby, swimming pool equipment","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,86 days,894,r2748106,rebgv,80.00 feet,80 ft x 155 ft (12320 ft²),built in 2015 (8 yrs old),155,2
845 Jefferson Avenue,"$2,450,000","$5,548",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,sentinel hill,5 days,322,r2768340,rebgv,122.00 feet,122 ft x 131 ft (15572 ft²),built in 1955 (68 yrs old),131.00,0
2395 Mathers Avenue,"$2,890,000","$6,944",,4,2,house,,freehold nonstrata,2 storey,"baseboard,hot water,natural gas",,,washer/dryer/fridge/stove/dishwasher,dundarave,87 days,1097,r2747439,rebgv,103.00 feet,103 ft x 68 ft (6984 ft²),built in 1980 (43 yrs old),68,1
301 1930 Bellevue Avenue,"$3,875,000","$9,518","$1,059",2,2,apt/condo,,freehold strata,"1 storey,corner unit",hot water,"drapes/window coverings, elevator, oven - built in","exercise room, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",ambleside,203 days,784,r2727336,rebgv,,,built in 1975 (48 yrs old),,0
401 3315 Cypress Place,"$2,199,000","$4,927","$1,193",3,2,apt/condo,,freehold strata,"1 storey,corner unit","forced air,heat pump","cul-de-sac, drapes/window coverings, elevator, garage door opener, oven - built in, smoke alarm, sprinkler - fire","air conditioning, exercise room, hot tub, recreation nearby, shopping nearby","in suite laundry, microwave, range top, washer/dryer/fridge/stove/dishwasher",cypress park estates,87 days,1822,r2747610,rebgv,,,built in 2005 (18 yrs old),,1
5802 Eagle Island,"$2,980,000","$6,488",,2,2,house,,freehold nonstrata,1 storey,"forced air,natural gas",drapes/window coverings,marina nearby,washer/dryer/fridge/stove/dishwasher,eagle harbour,221 days,857,r2722149,rebgv,142.00 feet,13691 ft²,built in 1920 (103 yrs old),,0
101 2200 Chippendale Road,"$2,298,888","$5,501",$947,2,2,apt/condo,,freehold strata,"1 storey,corner unit",forced air,"drapes/window coverings, elevator","air conditioning, central air conditioning, recreation nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",whitby estates,89 days,674,r2747498,rebgv,,,built in 2004 (19 yrs old),,0
2968 Burfield Place,"$9,880,000","$28,160",,6,5,house,,freehold nonstrata,3 storey,natural gas,"security system, wet bar","air conditioning, golf course nearby, marina nearby, recreation nearby, swimming pool equipment","washer/dryer/fridge/stove/dishwasher, wine cooler",cypress park estates,224 days,1430,r2721641,rebgv,173.00 feet,173 ft x 141 ft (16855 ft²),built in 2018 (5 yrs old),141,2
1040 Crestline Road,"$3,490,000","$7,226",,4,3,house,,freehold nonstrata,2 storey,forced air,"garage door opener, oven - built in","golf course nearby, recreation nearby",washer/dryer/fridge/stove/dishwasher,british properties,90 days,428,r2747349,rebgv,111.00 feet,111 ft x 115 ft (12909 ft²),built in 1966 (57 yrs old),115.94,0
1777 Mathers Avenue,"$2,950,000","$5,991",,3,3,house,,freehold nonstrata,rancher/bungalow w/bsmt.,,,,,ambleside,225 days,1085,r2721525,rebgv,88.40 feet,88 ft x 148 ft (12699 ft²),built in 1934 (89 yrs old),148.5,0
605 Hawstead Place,"$3,188,000","$6,906",,5,4,house,,freehold nonstrata,3 level split,forced air,"cul-de-sac, garage door opener","golf course nearby, recreation nearby",washer/dryer/fridge/stove/dishwasher,british properties,92 days,1065,r2746775,rebgv,103.00 feet,103 ft x 150 ft (15300 ft²),built in 1973 (50 yrs old),150,0
1892 Duchess Avenue,"$5,748,000","$13,123",,6,5,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant","drapes/window coverings, hot tub spa/swirlpool, security system","hot tub, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",ambleside,227 days,2928,r2721088,rebgv,66.00 feet,66 ft x 150 ft (9873 ft²),built in 2015 (8 yrs old),150,1
2550 Westhill Drive,"$5,500,000","$16,705",,4,3,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant","garage door opener, vacuum - built in",,washer/dryer/fridge/stove/dishwasher,chartwell,231 days,672,r2720230,rebgv,151.00 feet,151 ft x 19 ft (13000 ft²),built in 1987 (36 yrs old),19-19,1
2685 Skilift Place,"$2,390,000","$5,012",,3,2,house,,freehold nonstrata,2 storey,"forced air,natural gas","drapes/window coverings, garage door opener",,washer/dryer/fridge/stove/dishwasher,chelsea park,93 days,1795,r2746900,rebgv,80.00 feet,80 ft x 160 ft (13239 ft²),built in 1964 (59 yrs old),160,1
1444 Sandhurst Place,"$4,980,000","$13,776",,4,4,house,,freehold nonstrata,2 storey w/bsmt.,"baseboard,forced air,natural gas","drapes/window coverings, garage door opener, security system, smoke alarm",golf course nearby,"microwave, washer/dryer/fridge/stove/dishwasher",chartwell,245 days,531,r2714016,rebgv,0.00 feet,21910 ft²,built in 1970 (53 yrs old),,1
2533 Westhill Drive,"$10,980,000","$37,923",,6,7,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"garage door opener, oven - built in, security system","air conditioning, swimming pool equipment",washer/dryer/fridge/stove/dishwasher,westhill,93 days,389,r2746532,rebgv,166.00 feet,166 ft x 0 ft (24192 ft²),built in 2009 (14 yrs old),0.00,1
305 Oceanview Road,"$3,700,000","$4,987",,4,4,house,,,,,"breakfast bar, exercise area, patio, vaulted ceilings, walk-in closet, wet bar","boating, hiking, ocean",,lions bay,93 days,1346,sirc798436,sotheby's international realty,,9634 ft²,built in 1977 (46 yrs old),,0
1449 Mathers Avenue,"$3,680,000","$7,517",,5,3,house,,freehold nonstrata,2 storey w/bsmt.,,,"recreation nearby, shopping nearby",,ambleside,245 days,725,r2710873,rebgv,97.50 feet,12899 ft²,built in 1943 (80 yrs old),,0
403 6687 Nelson Avenue,"$1,188,000",$0,$773,1,1,apt/condo,,freehold strata,1 storey,"geothermal,heat pump","drapes/window coverings, elevator, fireplace insert, garden, oven - built in","air conditioning, central air conditioning, exercise room, golf course nearby, marina nearby, recreation nearby, shopping nearby, storage","clothes washer/dryer, in suite laundry, microwave, range top, refrigerator, stove",horseshoe bay,93 days,274,r2746428,rebgv,,,built in 2022 (1 yrs old),,0
1071 Groveland Road,"$16,800,000","$57,924",,7,6,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant","jetted bathtub, sprinkler - inground","golf course nearby, sauna, storage, swimming pool equipment","disposal - waste, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",british properties,245 days,2255,r2532871,rebgv,115.00 feet,115 ft x 240 ft (27094 ft²),built in 2014 (9 yrs old),240,2
65 Laurie Crescent,"$5,888,000","$5,175",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,"heat recovery ventilator, natural gas,radiant","drapes/window coverings, elevator, heat recovery ventilator, oven - built in, smoke alarm, sprinkler - fire, sprinkler - inground, vacuum - built in","air conditioning, golf course nearby, recreation nearby, sauna, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",glenmore,93 days,1277,r2746341,rebgv,90.45 feet,90 ft x 179 ft (14677 ft²),built in 2023 (0 yrs old),179.45,1
4791 Westwood Place,"$3,780,000","$8,429",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas",cul-de-sac,"hot tub, shopping nearby",,cypress park estates,245 days,1473,r2684338,rebgv,60.00 feet,60 ft x 221 ft (16157 ft²),built in 1988 (35 yrs old),221,1
15 Oceanview Road,"$2,760,000","$4,634",,4,2,house,,freehold nonstrata,2 storey,"electric,wood","hot tub spa/swirlpool, smoke alarm, vaulted ceiling","hot tub, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",lions bay,94 days,1064,r2746129,rebgv,86.00 feet,86 ft x 130 ft (11180 ft²),built in 1978 (45 yrs old),130,1
3255 Mathers Avenue,"$7,988,000",$0,,5,6,house,,freehold nonstrata,2 storey w/bsmt.,radiant,wet bar,"central air conditioning, recreation nearby, sauna, shopping nearby, storage, swimming pool equipment","washer/dryer/fridge/stove/dishwasher, wine cooler",westmount west,245 days,1103,r2660352,rebgv,0.00 feet,13884 ft²,built in 2014 (9 yrs old),,1
4313 Rockridge Road,"$7,600,000","$27,277",,5,4,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, security system, smoke alarm, sprinkler - inground","air conditioning, marina nearby, recreation nearby, shopping nearby, swimming pool equipment","microwave, washer/dryer/fridge/stove/dishwasher",rockridge,3 days,98,r2768858,rebgv,95.00 feet,95 ft x 135 ft (12633 ft²),built in 2014 (9 yrs old),135,3
4656 Decourcy Court,"$6,560,000","$17,856",,5,5,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,hot water,radiant","cul-de-sac, drapes/window coverings, fireplace insert, security system, smoke alarm","hot tub, recreation nearby, shopping nearby","clothes washer/dryer, dishwasher, range top, refrigerator, washer/dryer/fridge/stove/dishwasher",caulfeild,246 days,1138,r2717110,rebgv,95.57 feet,95 ft x 252 ft (24164 ft²),built in 2000 (23 yrs old),252.84,1
2117 Gordon Avenue,"$2,299,000","$4,392",$449,3,3,townhouse,,freehold strata,2 storey w/bsmt.,"electric,forced air,natural gas",,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",dundarave,3 days,247,r2768802,rebgv,,,built in 2004 (19 yrs old),,1
1375 Camridge Road,"$4,988,000","$8,425",,8,8,house,,freehold nonstrata,3 storey,"electric,forced air,radiant","garage door opener, hot tub spa/swirlpool, security - roughed in, smoke alarm, vacuum - built in","hot tub, storage, swimming pool equipment","dishwasher, washer/dryer/fridge/stove/dishwasher",chartwell,250 days,798,r2716361,rebgv,94.40 feet,13196 ft²,built in 1974 (49 yrs old),,1
2296 Jefferson Avenue,"$3,158,000","$7,231",,4,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,dundarave,3 days,119,r2768678,rebgv,60.00 feet,60 ft x 132 ft (7920 ft²),built in 1945 (78 yrs old),132,0
5806 Eagle Island,"$5,980,000","$25,697",,5,4,house,,freehold nonstrata,2 storey,natural gas,"garden, hot tub spa/swirlpool, jetted bathtub, vacuum - built in","marina nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",eagle harbour,254 days,2178,r2715436,rebgv,0.00 feet,21780 ft²,built in 1972 (51 yrs old),,0
1144 Millstream Road,"$4,580,000","$10,662",,4,3,house,,freehold nonstrata,3 level split,"baseboard,forced air,radiant","garage door opener, jetted bathtub, security system","recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",british properties,267 days,448,r2712687,rebgv,0.00 feet,0 ft x 0 ft (22520 ft²),built in 1966 (57 yrs old),0,1
137 Stevens Drive,"$6,388,000","$21,863",,6,5,house,,freehold nonstrata,3 storey,"forced air,radiant","garden, hot tub spa/swirlpool, security system, wet bar","central air conditioning, golf course nearby, hot tub, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,british properties,16 days,762,r2765155,rebgv,108.00 feet,108 ft x 166 ft (14456 ft²),built in 2018 (5 yrs old),166,2
705 St. Andrews Road,"$2,990,000","$6,016",,6,6,house,,undivided interest,3 storey,,,,,british properties,268 days,3498,r2712870,rebgv,100.00 feet,100 ft x 210 ft (21000 ft²),,210,1
5327 Aspen Drive,"$3,289,000","$5,248",,3,2,townhouse,,freehold nonstrata,split entry,"baseboard,forced air,natural gas","drapes/window coverings, garage door opener, garden, security system, smoke alarm, storage shed","air conditioning, central air conditioning, golf course development, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher, wine cooler",upper caulfeild,17 days,648,r2765101,rebgv,,,built in 1988 (35 yrs old),,1
2769 Highview Place,"$4,288,000","$14,664",$839,4,3,duplex,,freehold strata,3 storey,"forced air,radiant","drapes/window coverings, elevator, oven - built in","air conditioning, central air conditioning","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",chelsea park,287 days,1456,r2706912,rebgv,,0 ft²,built in 2015 (8 yrs old),,1
4838 Meadfeild Close,"$2,890,000","$7,228",$300,4,2,house,,freehold strata,2 storey,"forced air,natural gas","cul-de-sac, drapes/window coverings, fireplace insert, garage door opener, garden, security system, vacuum - built in",shopping nearby,"in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",caulfeild,94 days,886,r2746132,rebgv,224.00 feet,224 ft x 0 ft (7530 ft²),built in 1996 (27 yrs old),irregular,1
5799 Marine Drive,"$650,000","$2,517",,0,,land/lot,,freehold nonstrata,,,,,,eagleridge,295 days,3394,r2704887,rebgv,102.00 feet,12568 ft²,,,
189 Stonegate Drive,"$2,180,000","$6,444",,5,2,house,,freehold nonstrata,2 storey,"electric,forced air,propane gas","cul-de-sac, garage door opener, security system, vacuum - built in","golf course development, golf course nearby, playground, recreation nearby, storage","disposal - waste, microwave, washer/dryer/fridge/stove/dishwasher",furry creek,96 days,773,r2746015,rebgv,0.00 feet,8708 ft²,built in 2003 (20 yrs old),,1
